SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
42006,1610612745,HOU,Houston Rockets,0040600172,2007-04-23,HOU vs. UTA,W,241,98,30,83,0.361,4,24,0.167,34,38,0.895,17,33,50,15,6,1,9,15,8.0,2006-07
42006,1610612753,ORL,Orlando Magic,0040600102,2007-04-23,ORL @ DET,L,239,90,35,76,0.461,3,8,0.375,17,26,0.654,12,30,42,19,1,7,9,24,-8.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600102,2007-04-23,DET vs. ORL,W,241,98,32,78,0.41,8,19,0.421,26,33,0.788,16,28,44,22,4,4,6,22,8.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600141,2007-04-22,DAL vs. GSW,L,238,85,30,85,0.353,6,19,0.316,19,25,0.76,19,31,50,16,10,6,13,18,-12.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600111,2007-04-22,CLE vs. WAS,W,240,97,32,72,0.444,3,14,0.214,30,39,0.769,10,36,46,16,7,3,11,21,15.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600151,2007-04-22,PHX vs. LAL,W,239,95,36,84,0.429,6,23,0.261,17,24,0.708,8,32,40,18,6,3,8,11,8.0,2006-07
42006,1610612743,DEN,Denver Nuggets,0040600161,2007-04-22,DEN @ SAS,W,241,95,35,77,0.455,4,13,0.308,21,25,0.84,15,29,44,13,8,3,15,13,6.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600161,2007-04-22,SAS vs. DEN,L,240,89,37,88,0.42,8,24,0.333,7,10,0.7,14,21,35,22,6,4,13,20,-6.0,2006-07
42006,1610612764,WAS,Washington Wizards,0040600111,2007-04-22,WAS @ CLE,L,240,82,29,79,0.367,6,19,0.316,18,25,0.72,11,29,40,17,5,4,11,25,-15.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600141,2007-04-22,GSW @ DAL,W,240,97,35,81,0.432,10,30,0.333,17,22,0.773,14,31,45,16,7,6,14,22,12.0,2006-07
42006,1610612747,LAL,Los Angeles Lakers,0040600151,2007-04-22,LAL @ PHX,L,239,87,38,84,0.452,5,16,0.313,6,11,0.545,10,36,46,13,4,1,12,23,-8.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600101,2007-04-21,DET vs. ORL,W,240,100,36,73,0.493,5,14,0.357,23,31,0.742,9,24,33,29,6,4,9,25,8.0,2006-07
42006,1610612748,MIA,Miami Heat,0040600131,2007-04-21,MIA @ CHI,L,241,91,31,73,0.425,7,20,0.35,22,27,0.815,4,29,33,17,5,5,12,31,-5.0,2006-07
42006,1610612753,ORL,Orlando Magic,0040600101,2007-04-21,ORL @ DET,L,238,92,36,62,0.581,2,5,0.4,18,36,0.5,10,29,39,18,6,4,20,24,-8.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600121,2007-04-21,TOR vs. NJN,L,241,91,33,80,0.413,7,19,0.368,18,25,0.72,10,32,42,19,6,3,14,20,-5.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600171,2007-04-21,HOU vs. UTA,W,239,84,27,69,0.391,9,27,0.333,21,26,0.808,6,40,46,19,8,6,14,16,9.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600171,2007-04-21,UTA @ HOU,L,239,75,31,87,0.356,4,17,0.235,9,17,0.529,14,34,48,15,8,2,11,22,-9.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600131,2007-04-21,CHI vs. MIA,W,241,96,35,82,0.427,3,17,0.176,23,27,0.852,13,33,46,27,4,6,13,24,5.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600121,2007-04-21,NJN @ TOR,W,240,96,36,85,0.424,6,22,0.273,18,26,0.692,13,33,46,25,8,7,12,17,5.0,2006-07
